what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595410012
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355595412694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355595414248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595429434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595434649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595438506
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595440142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355595440310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595440348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595448191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595556122
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595558216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595558301
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355595558359
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595566034
